episode,reward,steps
1166,-10.5,5
1167,-10.5,5
1168,-0.7999999999999972,20
1169,3.5000000000000036,20
1170,-10.2,5
1171,-7.199999999999999,5
1172,-2.8999999999999977,20
1173,-5.3,20
1174,-9.9,5
1175,-0.3000000000000007,15
1176,-11.0,10
1177,-10.5,5
1178,-11.0,10
1179,3.200000000000003,20
1180,-10.7,10
1181,2.1000000000000014,20
1182,8.699999999999994,35
1183,5.600000000000003,20
1184,-0.5999999999999996,15
1185,-7.199999999999999,5
1186,-7.8999999999999995,5
1187,-10.5,5
1188,0.09999999999999964,20
1189,0.3000000000000025,20
1190,-2.3999999999999977,15
1191,26.99999999999998,50
1192,-11.2,15
1193,3.900000000000004,20
1194,18.299999999999976,45
1195,-10.5,5
1196,-9.2,15
1197,-10.2,5
1198,-1.9999999999999982,15
1199,2.200000000000001,20
1200,-2.0999999999999925,30
1201,-6.199999999999999,15
1202,-10.5,5
1203,-1.9999999999999982,20
1204,-10.5,5
1205,-11.0,10
1206,-11.0,10
1207,6.3000000000000025,20
1208,6.699999999999976,45
1209,-10.5,5
1210,-11.0,10
1211,4.900000000000002,20
1212,-2.5999999999999988,20
1213,4.900000000000002,35
1214,4.200000000000001,20
1215,3.900000000000002,20
1216,0.9000000000000021,20
1217,9.4,45
1218,5.600000000000005,20
1219,-2.9999999999999964,20
1220,-10.5,5
1221,4.200000000000005,20
1222,-10.5,5
1223,7.599999999999996,35
1224,3.5,20
1225,-6.8999999999999995,20
1226,-11.0,10
1227,-2.1999999999999984,20
1228,-1.6999999999999975,15
1229,1.200000000000001,20
1230,4.600000000000003,20
1231,-6.3,15
1232,-1.9999999999999982,15
1233,-11.0,10
1234,0.9000000000000021,20
1235,7.499999999999995,35
1236,3.600000000000003,20
1237,9.799999999999988,40
1238,-2.3999999999999977,20
1239,27.599999999999994,70
1240,-10.5,5
1241,3.5000000000000018,20
1242,4.200000000000005,20
1243,-10.9,15
1244,3.3000000000000043,50
1245,-10.5,5
1246,2.600000000000005,40
1247,4.900000000000002,20
1248,-10.7,10
1249,-12.5,25
1250,22.199999999999974,45
1251,2.399999999999997,50
1252,-10.5,5
1253,-11.0,10
1254,-10.5,5
1255,-11.5,15
1256,-1.799999999999999,20
1257,-0.7999999999999989,35
1258,-0.4999999999999982,20
1259,10.199999999999994,35
1260,6.499999999999991,35
1261,0.40000000000000213,20
1262,-0.29999999999999893,15
1263,-8.2,10
1264,-9.1,10
1265,-11.5,15
1266,-11.0,10
1267,25.299999999999983,50
1268,-10.5,5
1269,-9.299999999999999,5
1270,-12.5,25
1271,-4.099999999999999,20
1272,1.799999999999999,20
1273,2.900000000000002,20
1274,-11.5,15
1275,9.099999999999993,40
1276,-8.3,25
1277,6.0999999999999925,35
1278,-6.5,5
1279,7.899999999999979,65
1280,-11.5,15
1281,-12.0,20
1282,-9.9,5
1283,20.799999999999976,50
1284,-11.5,15
1285,-13.500000000000002,35
1286,-8.7,20
1287,-10.5,5
1288,-0.29999999999999893,20
1289,1.8000000000000025,15
