episode,reward,steps
1242,2.5000000000000036,55
1243,-13.500000000000002,35
1244,-4.699999999999987,50
1245,-9.900000000000002,45
1246,-6.400000000000002,50
1247,2.1000000000000014,50
1248,-12.700000000000001,30
1249,-2.599999999999996,70
1250,-9.799999999999999,10
1251,-11.1,20
1252,33.29999999999993,130
1253,-8.100000000000001,30
1254,8.69999999999998,90
1255,17.79999999999999,230
1256,18.799999999999912,150
1257,10.999999999999917,170
1258,-13.5,85
1259,-13.500000000000002,35
1260,-9.3,50
1261,-11.5,15
1262,-5.599999999999989,45
1263,1.7000000000000064,55
1264,40.1999999999999,210
1265,-10.7,10
1266,70.30000000000011,300
1267,-9.0,50
1268,-12.5,25
1269,5.5000000000000036,80
1270,-10.2,5
1271,13.499999999999966,105
1272,-8.200000000000001,50
1273,-0.2999999999999936,50
1274,10.599999999999982,130
1275,-5.5999999999999925,30
1276,-11.0,50
1277,-10.5,5
1278,10.599999999999975,90
1279,-7.1999999999999975,30
1280,5.9000000000000075,70
1281,-1.0999999999999979,35
1282,-1.5,90
1283,-13.0,30
1284,-9.2,5
1285,-12.4,30
1286,7.199999999999962,150
1287,13.199999999999983,130
1288,-13.600000000000001,45
1289,-12.2,75
1290,-0.8999999999999932,75
1291,1.300000000000006,80
1292,18.899999999999977,100
1293,-10.5,5
1294,-9.100000000000001,65
1295,-5.999999999999999,45
1296,24.09999999999995,120
1297,-12.5,25
1298,-10.7,10
1299,10.200000000000015,220
1300,4.700000000000006,100
1301,-2.699999999999987,105
1302,-6.3000000000000025,105
1303,-6.000000000000002,75
1304,1.4000000000000536,245
1305,31.199999999999832,300
1306,-5.399999999999998,155
1307,-9.5,30
1308,-1.4999999999999627,295
1309,-13.000000000000002,145
1310,9.200000000000005,105
1311,0.20000000000000995,65
1312,-9.7,10
1313,-8.4,25
1314,3.299999999999997,70
1315,27.799999999999997,130
1316,9.699999999999969,75
1317,-10.0,15
1318,-13.500000000000002,35
1319,8.899999999999958,85
1320,-11.0,10
1321,6.9,50
1322,37.29999999999992,170
1323,-10.000000000000002,85
1324,-10.5,5
1325,-13.500000000000002,35
1326,17.899999999999864,235
1327,-11.5,30
1328,10.700000000000008,130
1329,-10.9,15
1330,2.800000000000008,85
1331,5.599999999999996,225
1332,-10.5,5
1333,6.000000000000016,110
1334,-6.599999999999985,95
1335,-5.199999999999992,115
1336,-12.4,30
1337,-2.3999999999999897,40
1338,-10.5,5
1339,-9.4,10
1340,7.499999999999995,130
1341,-12.300000000000002,85
1342,-11.499999999999998,65
1343,27.399999999999892,255
1344,-3.0999999999999908,45
1345,29.099999999999767,300
1346,-11.0,10
1347,-2.1999999999999957,70
1348,7.000000000000009,130
1349,-12.2,25
1350,-10.5,5
1351,-7.700000000000001,50
1352,-11.8,30
1353,-6.499999999999998,30
1354,21.39999999999994,190
1355,-13.3,45
1356,-11.4,20
1357,-1.7999999999999972,20
1358,-11.0,10
1359,-3.499999999999991,90
1360,-10.2,5
1361,17.69999999999998,110
1362,-6.299999999999999,60
1363,-11.3,25
1364,-7.699999999999999,15
1365,3.399999999999997,190
1366,17.59999999999993,120
1367,8.99999999999996,170
1368,0.6000000000000103,100
1369,-10.5,5
1370,9.6,95
1371,-10.6,15
1372,-10.7,10
1373,-0.09999999999998899,45
1374,2.300000000000008,65
1375,32.999999999999936,150
1376,5.3000000000000025,300
1377,-13.0,30
1378,-3.5999999999999712,100
1379,-9.500000000000002,60
1380,-10.7,10
1381,-11.5,15
1382,-8.100000000000001,50
1383,20.399999999999793,220
1384,-10.5,5
1385,-11.5,30
1386,-10.5,5
1387,-12.0,20
1388,2.9000000000000146,80
1389,-11.400000000000002,85
1390,-10.5,5
1391,6.599999999999996,55
1392,-12.0,20
1393,-8.300000000000002,70
1394,-10.5,5
1395,-2.6999999999999984,45
1396,-5.999999999999996,30
1397,-8.100000000000001,75
1398,-4.499999999999993,30
1399,-0.6999999999999975,95
1400,-9.500000000000002,60
1401,-2.399999999999997,60
1402,-5.699999999999985,125
1403,-12.4,30
1404,-12.8,40
1405,15.49999999999987,170
1406,-8.700000000000001,25
1407,18.199999999999932,130
1408,10.899999999999975,130
1409,-2.7999999999999936,140
1410,-10.5,5
1411,0.8999999999999986,50
1412,-13.100000000000001,40
1413,29.79999999999997,290
1414,-11.5,15
1415,-11.0,10
1416,-8.200000000000001,50
1417,0.5000000000000071,60
1418,10.29999999999996,100
1419,-9.9,50
1420,-12.600000000000001,50
1421,-9.9,5
1422,-2.9999999999999956,70
1423,5.599999999999897,200
1424,0.3000000000000025,50
1425,-6.899999999999999,30
1426,13.699999999999823,200
1427,9.800000000000002,190
1428,56.99999999999983,300
1429,8.49999999999997,180
1430,7.200000000000005,70
1431,3.000000000000025,140
1432,29.199999999999868,300
1433,-7.999999999999995,50
1434,-4.199999999999997,20
1435,-9.1,100
1436,17.999999999999986,300
1437,-5.8,50
1438,-11.0,10
1439,-7.200000000000001,50
1440,-10.0,40
1441,-3.199999999999992,85
1442,-8.9,125
1443,-12.0,20
1444,38.69999999999994,145
1445,-0.09999999999997655,145
1446,-1.8999999999999986,15
1447,57.99999999999995,240
1448,-12.5,25
1449,-10.999999999999998,60
1450,-12.600000000000001,35
1451,-8.9,15
1452,43.09999999999996,160
1453,19.09999999999996,140
1454,-2.4999999999999964,20
1455,9.299999999999967,100
1456,-10.5,5
1457,-3.4999999999999893,95
1458,-11.5,30
1459,31.099999999999945,135
1460,-7.7,35
1461,-7.6,20
1462,-12.5,25
1463,83.10000000000011,300
1464,26.49999999999993,160
1465,-5.899999999999994,40
1466,-10.5,20
1467,-13.800000000000004,100
1468,-7.6,80
1469,1.7000000000000028,110
1470,-10.200000000000001,40
1471,-12.0,20
1472,-0.7999999999999776,100
1473,-5.499999999999996,40
1474,3.099999999999998,80
1475,-8.3,70
1476,-0.4999999999999787,100
1477,36.20000000000002,220
1478,-10.5,5
1479,-3.9999999999999902,45
1480,22.799999999999898,245
1481,-0.49999999999999645,100
1482,9.699999999999983,65
1483,-0.5999999999999979,85
1484,-4.599999999999997,20
1485,-4.599999999999997,65
1486,-6.100000000000001,65
1487,-11.0,10
1488,0.3000000000000025,40
1489,-10.5,5
1490,6.399999999999972,170
1491,9.19999999999993,125
1492,0.9000000000000039,45
1493,-13.600000000000003,95
1494,54.79999999999989,250
1495,9.499999999999998,85
1496,16.899999999999963,90
1497,12.899999999999894,135
1498,-0.49999999999999645,20
1499,28.99999999999997,145
1500,31.599999999999923,120
1501,16.599999999999966,130
1502,-3.8999999999999924,80
1503,-4.899999999999997,50
1504,9.899999999999975,70
1505,36.49999999999988,240
1506,37.699999999999875,240
1507,2.000000000000014,80
1508,-11.5,15
1509,3.4999999999999982,80
1510,38.49999999999975,300
1511,-4.299999999999994,70
1512,-10.5,5
1513,2.1000000000000156,70
1514,-13.100000000000001,40
1515,34.7999999999999,300
1516,-10.2,5
1517,22.699999999999868,180
1518,23.299999999999798,205
1519,23.499999999999936,125
1520,95.20000000000043,300
1521,19.199999999999903,190
1522,2.200000000000008,70
1523,35.399999999999984,205
1524,-6.600000000000001,55
1525,4.599999999999998,60
1526,-1.299999999999958,225
1527,48.3999999999998,300
1528,-4.199999999999996,20
1529,26.499999999999957,70
1530,-9.5,20
1531,20.199999999999918,110
1532,76.20000000000019,215
1533,2.9000000000000323,190
1534,103.30000000000054,300
1535,0.40000000000001634,60
1536,2.300000000000015,60
1537,11.499999999999973,105
1538,-7.900000000000001,30
1539,25.099999999999966,110
1540,1.0000000000000018,40
1541,52.59999999999989,200
1542,-12.700000000000001,30
1543,-3.6999999999999984,20
1544,-8.9,15
1545,-11.3,25
1546,-8.300000000000002,55
1547,1.6000000000000174,125
1548,-8.2,20
1549,43.599999999999824,280
1550,18.59999999999993,220
1551,-2.7999999999999776,95
1552,-8.0,15
1553,-8.4,20
1554,8.199999999999898,145
1555,40.39999999999992,130
1556,-10.6,15
1557,36.59999999999979,300
1558,-12.4,30
1559,19.399999999999935,120
1560,-11.5,15
1561,-7.1,15
1562,81.00000000000023,300
1563,-11.0,10
1564,-0.49999999999999467,40
1565,-3.5999999999999988,35
1566,-11.1,20
1567,27.39999999999995,130
1568,-2.5999999999999934,30
1569,11.099999999999996,70
1570,44.79999999999996,175
1571,25.09999999999995,115
1572,13.999999999999948,100
1573,49.29999999999981,300
1574,-10.700000000000001,50
1575,16.99999999999998,65
1576,-10.2,5
1577,-10.7,10
1578,41.59999999999979,265
1579,5.6,70
1580,5.700000000000019,125
1581,-10.5,5
1582,-10.1,10
1583,-1.299999999999999,30
1584,7.4,115
1585,3.0000000000000036,130
1586,52.49999999999989,170
1587,-7.5,30
1588,18.699999999999953,90
1589,40.89999999999988,295
1590,-7.499999999999999,35
1591,12.999999999999977,70
1592,32.39999999999998,130
1593,6.000000000000002,40
1594,10.999999999999977,120
1595,13.499999999999973,70
1596,24.399999999999935,140
1597,6.099999999999978,75
1598,-10.2,30
1599,20.499999999999957,140
1600,-10.4,10
1601,-0.6999999999999993,20
1602,7.5999999999999925,70
1603,-2.3999999999999932,50
1604,13.799999999999939,100
1605,-3.8999999999999977,40
1606,-3.099999999999996,60
1607,2.6000000000000068,60
1608,8.399999999999993,80
1609,-11.1,20
1610,-12.200000000000001,40
1611,-4.299999999999994,75
1612,1.0000000000000036,45
1613,-10.4,45
1614,1.9000000000000181,120
1615,9.699999999999962,85
1616,-0.3000000000000007,15
1617,57.2999999999998,300
1618,-6.4,45
1619,1.1000000000000192,75
1620,26.099999999999945,110
1621,15.699999999999877,190
1622,-11.2,15
1623,-9.4,90
1624,43.9999999999999,225
1625,-4.3,105
1626,17.29999999999996,90
1627,15.39999999999999,70
1628,-12.5,25
1629,-7.199999999999999,20
1630,-10.5,5
1631,-10.6,15
1632,6.200000000000005,70
1633,14.899999999999954,90
1634,2.3999999999999986,70
1635,-5.699999999999998,30
1636,-10.5,5
1637,9.4,105
1638,-4.300000000000001,50
1639,28.799999999999848,215
1640,-7.3,30
1641,9.799999999999978,70
1642,13.499999999999973,90
1643,-8.8,30
1644,54.80000000000005,230
1645,-8.3,30
1646,-3.9999999999999947,65
1647,8.700000000000005,110
1648,-7.7,25
1649,31.999999999999893,150
1650,24.999999999999893,210
1651,37.79999999999977,285
1652,-9.6,5
1653,-3.199999999999994,30
1654,-3.6999999999999966,40
1655,-3.999999999999994,50
1656,42.099999999999696,300
1657,17.29999999999977,275
1658,-10.4,10
1659,-8.6,25
1660,8.299999999999995,50
1661,10.599999999999943,95
1662,18.699999999999754,255
1663,-13.3,45
1664,70.00000000000007,245
1665,55.29999999999995,205
1666,-10.499999999999996,105
1667,-8.700000000000003,60
1668,-11.0,10
1669,-4.499999999999992,30
1670,-11.499999999999998,65
1671,21.59999999999988,205
1672,-11.0,10
1673,-4.099999999999999,10
1674,17.399999999999963,210
1675,-6.899999999999998,30
1676,-5.999999999999995,65
1677,-11.4,30
1678,-10.7,10
1679,53.49999999999993,210
1680,-3.5999999999999925,50
1681,-10.3,50
1682,14.29999999999995,150
1683,19.79999999999989,200
1684,-2.1999999999999957,85
1685,-13.0,30
1686,-10.5,5
1687,15.599999999999893,125
1688,-2.1999999999999975,20
1689,53.20000000000003,230
1690,-1.8000000000000007,70
1691,-11.8,30
1692,49.79999999999993,170
1693,14.899999999999993,130
1694,-10.5,5
1695,-2.0,45
1696,-5.599999999999994,30
1697,65.19999999999996,260
1698,46.49999999999989,225
1699,-10.5,5
1700,28.399999999999977,80
1701,21.699999999999953,95
1702,-10.5,5
1703,90.80000000000044,300
1704,-4.199999999999995,70
1705,-3.0999999999999943,25
1706,57.09999999999997,210
1707,-6.899999999999999,20
1708,44.79999999999995,155
1709,16.199999999999967,80
1710,15.099999999999982,120
1711,-10.5,5
1712,79.10000000000025,265
1713,7.3000000000000025,50
1714,92.90000000000043,270
1715,17.599999999999973,110
1716,25.19999999999989,160
1717,100.50000000000058,300
1718,40.799999999999955,200
1719,6.299999999999985,60
1720,116.9000000000007,300
1721,-9.3,40
1722,36.1999999999999,140
1723,73.29999999999987,300
1724,-5.799999999999999,10
1725,6.4,70
1726,-0.8999999999999968,40
1727,84.8000000000002,270
1728,49.69999999999989,215
1729,21.899999999999935,105
1730,-12.5,25
1731,17.19999999999996,110
1732,-1.799999999999999,25
1733,86.30000000000013,300
1734,95.60000000000042,300
1735,104.60000000000052,300
1736,-4.799999999999991,30
1737,69.70000000000016,190
1738,26.899999999999956,180
1739,-1.0999999999999925,85
1740,-3.29999999999999,50
1741,-7.699999999999999,15
1742,-10.9,15
1743,88.4000000000003,220
1744,1.1999999999999993,50
1745,78.80000000000034,230
1746,43.19999999999995,145
1747,68.50000000000024,270
1748,29.499999999999865,250
1749,-4.899999999999995,25
1750,-11.0,10
1751,-11.5,15
1752,-4.299999999999999,30
1753,-11.4,20
1754,3.600000000000012,70
1755,8.899999999999975,90
1756,24.599999999999937,160
1757,-4.299999999999998,40
1758,-13.0,30
1759,12.199999999999976,80
1760,-7.700000000000001,55
1761,13.499999999999941,100
1762,2.70000000000001,100
1763,16.29999999999997,60
1764,-9.7,40
1765,44.79999999999994,200
1766,21.299999999999947,105
1767,86.70000000000012,300
1768,44.09999999999998,100
1769,-6.3,20
1770,104.10000000000068,300
1771,-9.9,5
1772,81.70000000000024,270
1773,22.799999999999926,160
1774,-10.5,5
1775,-11.0,10
1776,-8.4,40
1777,7.999999999999977,85
1778,-12.5,25
1779,33.0999999999999,190
1780,-10.5,5
1781,-3.999999999999991,45
1782,-10.5,5
1783,-7.400000000000001,30
1784,17.99999999999995,90
1785,65.50000000000017,220
1786,-10.5,5
1787,-8.8,40
1788,69.09999999999995,300
1789,47.69999999999995,170
1790,28.89999999999994,90
1791,-6.199999999999999,15
1792,62.200000000000124,200
1793,6.700000000000005,70
1794,7.899999999999993,60
1795,47.69999999999994,170
1796,-7.799999999999999,10
1797,-11.2,30
1798,21.89999999999995,120
1799,-7.9,30
1800,6.000000000000005,70
1801,31.399999999999963,140
1802,26.099999999999945,100
1803,40.4999999999999,140
1804,-10.5,5
1805,-10.5,5
1806,28.199999999999946,85
1807,21.099999999999945,100
1808,-7.900000000000001,50
1809,19.399999999999956,85
1810,-0.7999999999999936,30
1811,90.40000000000018,300
1812,61.60000000000007,140
1813,17.59999999999996,85
1814,-4.899999999999997,40
1815,31.999999999999957,100
1816,48.19999999999991,190
1817,112.00000000000071,300
1818,15.099999999999993,65
1819,10.399999999999979,95
1820,3.2000000000000064,70
1821,95.8000000000005,300
1822,47.299999999999976,135
1823,-9.3,30
1824,3.2000000000000046,50
1825,-8.2,10
1826,22.099999999999973,70
1827,98.20000000000047,255
1828,-11.0,10
1829,103.40000000000056,280
1830,-10.5,5
1831,16.099999999999966,105
1832,24.29999999999999,100
1833,24.499999999999936,125
1834,-10.5,5
1835,27.79999999999994,105
1836,71.20000000000026,295
1837,7.4999999999999485,85
1838,4.699999999999999,70
1839,69.60000000000008,300
1840,0.0,20
1841,15.999999999999963,135
1842,72.00000000000028,270
1843,46.1999999999999,195
1844,49.49999999999992,180
1845,-11.200000000000001,35
1846,25.19999999999996,80
1847,-3.399999999999995,40
1848,23.099999999999923,105
1849,-10.4,10
1850,1.8000000000000043,40
1851,31.19999999999994,140
1852,-4.599999999999999,20
1853,53.599999999999966,170
1854,-10.5,5
1855,76.90000000000025,240
1856,0.5000000000000018,40
1857,16.699999999999967,80
1858,-10.5,5
1859,16.999999999999964,110
1860,9.199999999999958,90
1861,11.499999999999998,70
1862,-10.5,5
1863,82.50000000000043,260
1864,-6.6000000000000005,40
1865,52.59999999999995,180
1866,40.099999999999916,160
1867,-3.799999999999989,50
1868,86.40000000000026,200
1869,-4.599999999999999,20
1870,52.59999999999991,130
1871,11.099999999999993,70
1872,2.600000000000003,40
1873,-5.799999999999995,65
1874,47.699999999999925,200
1875,26.199999999999967,120
1876,48.99999999999987,200
1877,9.89999999999999,100
1878,-7.5,10
1879,13.199999999999987,70
1880,65.4000000000002,200
1881,-10.7,10
1882,-10.7,10
1883,40.39999999999998,160
1884,-9.0,20
1885,-4.299999999999999,35
1886,-3.399999999999995,20
1887,36.79999999999993,145
1888,-11.0,10
1889,53.49999999999997,145
1890,-11.7,20
1891,-7.799999999999999,10
1892,25.09999999999996,80
1893,37.09999999999995,170
1894,109.80000000000058,240
1895,0.5000000000000089,65
1896,-8.0,30
1897,3.4999999999999947,30
1898,120.00000000000064,300
1899,-7.300000000000001,50
1900,-12.700000000000001,30
1901,-3.4999999999999947,30
1902,12.499999999999995,50
1903,-10.5,5
1904,7.200000000000008,70
1905,3.900000000000002,50
1906,-2.3999999999999977,20
1907,8.799999999999988,90
1908,-7.3,20
1909,-11.0,10
1910,10.899999999999983,100
1911,84.40000000000028,230
1912,48.599999999999945,170
1913,9.299999999999995,40
1914,23.899999999999956,90
1915,-4.399999999999995,20
1916,-1.7999999999999812,85
1917,8.4,50
1918,13.299999999999953,100
1919,71.80000000000013,270
1920,23.99999999999993,145
1921,2.9000000000000075,40
1922,6.19999999999999,60
1923,121.2000000000007,300
1924,46.29999999999995,140
1925,1.1000000000000014,50
1926,3.7999999999999936,50
1927,9.6,50
1928,13.099999999999996,55
1929,-1.5999999999999943,35
1930,7.1999999999999975,40
1931,25.59999999999996,60
1932,-4.699999999999999,15
1933,-11.0,10
1934,43.99999999999996,180
1935,-1.3000000000000007,20
1936,49.29999999999995,130
1937,73.1000000000002,185
1938,54.6,165
1939,86.30000000000025,260
1940,2.700000000000001,40
1941,-5.4,45
1942,-4.299999999999999,40
1943,-4.799999999999996,40
1944,28.399999999999963,85
1945,-3.0999999999999988,15
1946,34.09999999999998,145
1947,15.399999999999986,55
1948,25.599999999999966,75
1949,13.399999999999986,60
1950,16.099999999999987,45
1951,106.10000000000039,300
1952,-7.9,30
1953,37.59999999999993,125
1954,9.999999999999998,50
1955,33.59999999999993,140
1956,15.199999999999987,50
1957,21.49999999999997,70
1958,88.10000000000032,205
1959,5.599999999999989,95
1960,9.899999999999986,60
1961,-11.5,15
1962,96.5000000000003,255
1963,63.30000000000016,220
1964,128.30000000000072,300
1965,-4.099999999999997,20
1966,-1.0999999999999996,40
1967,19.899999999999977,70
1968,24.19999999999996,60
1969,52.59999999999992,160
1970,3.3000000000000043,40
1971,36.19999999999993,140
1972,-11.9,25
1973,-3.5999999999999934,60
1974,1.8000000000000007,40
1975,37.19999999999996,80
1976,167.9000000000007,300
1977,150.9000000000005,300
1978,39.999999999999964,100
1979,62.20000000000004,125
1980,1.7000000000000082,40
1981,55.10000000000007,165
1982,48.69999999999995,110
1983,117.20000000000068,290
1984,7.3000000000000025,40
1985,135.10000000000048,300
1986,148.40000000000074,300
1987,45.19999999999996,105
1988,-2.2999999999999963,20
1989,-2.099999999999998,40
1990,73.60000000000021,200
1991,10.999999999999991,65
1992,58.59999999999999,190
1993,-11.3,25
1994,21.299999999999933,100
1995,95.30000000000051,200
1996,22.899999999999984,65
1997,-2.5999999999999988,20
1998,32.59999999999996,80
1999,7.9,65
2000,16.399999999999984,50
2001,23.29999999999997,65
2002,116.50000000000058,300
2003,-11.0,10
2004,39.49999999999997,80
2005,123.50000000000051,270
2006,52.29999999999993,145
2007,65.80000000000025,195
2008,-1.4999999999999982,20
2009,-9.7,15
2010,29.19999999999998,65
2011,-4.4999999999999964,20
2012,127.30000000000055,300
2013,-4.1,35
2014,89.20000000000034,190
2015,36.59999999999998,70
2016,114.00000000000067,300
2017,45.099999999999945,110
2018,180.90000000000066,300
2019,18.299999999999983,65
2020,38.29999999999996,115
2021,2.6999999999999993,65
2022,52.699999999999996,175
2023,48.7,110
2024,44.699999999999946,100
2025,155.6000000000004,300
2026,81.20000000000022,205
2027,109.9000000000009,300
2028,3.400000000000002,40
2029,32.399999999999956,100
2030,-3.1999999999999966,20
2031,160.2000000000006,300
2032,-5.599999999999999,40
2033,33.49999999999997,80
2034,-5.299999999999996,20
2035,47.299999999999926,105
2036,30.199999999999946,80
2037,30.099999999999966,100
2038,28.69999999999994,150
2039,-10.5,5
2040,43.00000000000001,115
2041,76.40000000000016,190
2042,-10.1,10
2043,3.4000000000000057,40
2044,-11.1,20
2045,3.599999999999998,40
2046,53.70000000000001,120
2047,31.79999999999996,75
2048,18.399999999999977,55
2049,41.799999999999955,80
2050,-11.0,10
2051,31.60000000000006,100
2052,119.90000000000046,220
2053,50.70000000000004,125
2054,4.600000000000001,40
2055,-6.6999999999999975,20
2056,-2.7999999999999936,40
2057,-5.5,35
2058,11.099999999999993,50
2059,71.50000000000017,180
2060,121.8000000000005,215
2061,148.70000000000056,255
2062,19.49999999999998,70
2063,126.10000000000036,240
2064,2.900000000000002,20
2065,138.20000000000067,300
2066,124.2000000000005,260
2067,-12.2,25
2068,-0.6999999999999975,20
2069,87.80000000000031,205
2070,132.90000000000052,300
2071,36.29999999999997,70
2072,107.50000000000034,205
2073,63.100000000000044,130
2074,99.4000000000004,240
2075,-6.099999999999999,30
2076,50.799999999999955,130
2077,28.899999999999984,70
2078,-6.799999999999999,20
2079,32.79999999999996,100
2080,170.20000000000047,300
2081,20.799999999999976,50
2082,187.3000000000006,300
2083,158.90000000000038,300
2084,78.9000000000001,160
2085,187.4000000000005,300
2086,42.399999999999956,100
2087,137.6000000000005,240
2088,83.80000000000028,170
2089,77.20000000000014,180
2090,23.599999999999973,80
2091,159.20000000000064,300
2092,81.90000000000022,165
2093,88.90000000000032,210
2094,47.699999999999946,160
2095,-2.9999999999999973,20
2096,184.7000000000007,300
2097,-4.799999999999995,20
2098,13.79999999999997,55
2099,2.7000000000000046,30
2100,43.3,130
2101,105.50000000000034,190
2102,135.40000000000055,285
2103,-11.2,15
2104,-8.6,5
2105,68.10000000000021,150
2106,36.99999999999998,100
2107,158.2000000000004,300
2108,-10.5,5
2109,29.09999999999995,70
2110,141.60000000000048,290
2111,142.4000000000004,250
2112,60.499999999999964,110
2113,162.10000000000045,300
2114,67.60000000000002,160
2115,128.9000000000005,240
2116,-5.199999999999999,20
2117,-5.999999999999998,20
2118,45.699999999999974,130
2119,57.09999999999999,125
2120,16.29999999999999,50
2121,41.29999999999995,80
2122,40.99999999999997,100
2123,101.9000000000003,190
2124,9.399999999999993,50
2125,5.500000000000005,35
2126,73.50000000000011,130
2127,32.299999999999976,80
2128,35.49999999999995,80
2129,104.00000000000041,185
2130,50.89999999999996,150
2131,135.8000000000005,250
2132,172.50000000000063,300
2133,28.699999999999967,80
2134,15.099999999999982,65
2135,92.2000000000003,210
2136,195.0000000000004,300
2137,125.0000000000006,240
2138,91.10000000000028,160
2139,48.79999999999994,120
2140,169.40000000000066,300
2141,70.40000000000006,130
2142,9.099999999999989,50
2143,188.50000000000057,300
2144,110.8000000000004,175
2145,38.49999999999994,80
2146,130.40000000000052,240
2147,74.20000000000009,130
2148,59.60000000000013,140
2149,176.1000000000003,300
2150,46.499999999999964,80
2151,32.19999999999998,70
2152,48.7,130
2153,-0.20000000000000107,20
2154,178.50000000000054,300
2155,18.59999999999998,50
2156,98.90000000000042,200
2157,175.00000000000045,300
2158,178.20000000000033,300
2159,-0.6999999999999993,40
2160,61.59999999999999,110
2161,66.70000000000009,130
2162,183.30000000000027,300
2163,-5.6,15
2164,184.50000000000048,300
2165,176.00000000000057,300
2166,10.69999999999999,50
2167,38.69999999999995,100
2168,41.899999999999935,100
2169,168.90000000000038,265
2170,31.80000000000001,100
2171,108.60000000000036,205
2172,-10.5,5
2173,187.30000000000038,300
2174,114.4000000000004,185
2175,144.20000000000056,240
2176,31.29999999999996,70
2177,4.500000000000005,45
2178,170.8000000000003,300
2179,86.40000000000026,175
2180,-8.2,20
2181,37.19999999999995,100
2182,13.899999999999983,40
2183,124.8000000000005,215
2184,73.6000000000001,130
2185,-10.5,5
2186,182.90000000000043,300
2187,1.5000000000000018,20
2188,171.5000000000006,270
2189,-10.5,5
2190,185.20000000000027,300
2191,22.199999999999967,70
2192,121.90000000000055,240
2193,49.69999999999996,130
2194,19.999999999999986,45
2195,26.39999999999997,70
2196,180.30000000000038,300
2197,31.599999999999966,70
2198,78.9000000000001,125
2199,-10.5,5
2200,98.80000000000025,160
2201,42.49999999999996,80
2202,85.20000000000024,200
2203,1.5,20
2204,72.8000000000001,130
2205,36.59999999999997,80
2206,91.40000000000028,160
2207,192.9000000000003,300
2208,115.30000000000042,190
2209,-10.5,5
2210,-9.299999999999999,5
2211,30.200000000000003,65
2212,19.49999999999997,65
2213,-5.299999999999999,20
2214,-5.8999999999999995,30
2215,17.09999999999998,50
2216,74.60000000000012,130
2217,185.30000000000047,300
2218,66.6000000000001,130
2219,128.80000000000047,200
2220,-1.1999999999999993,20
2221,174.1000000000005,300
2222,0.20000000000000107,20
2223,143.70000000000036,240
2224,61.59999999999999,110
2225,36.89999999999995,80
2226,31.599999999999973,65
2227,4.900000000000004,20
2228,50.19999999999995,100
2229,165.6000000000003,300
2230,204.10000000000036,300
2231,79.00000000000013,125
2232,14.399999999999975,45
2233,5.600000000000005,20
2234,14.599999999999985,40
2235,85.3000000000002,150
2236,-10.5,5
2237,-5.999999999999999,20
2238,15.39999999999999,45
2239,1.9000000000000021,20
2240,213.20000000000047,300
2241,105.9000000000003,160
2242,32.599999999999994,70
2243,207.3000000000005,300
2244,196.1000000000006,300
2245,-7.499999999999999,20
2246,192.80000000000064,300
2247,142.8000000000005,240
2248,8.89999999999999,40
2249,119.80000000000047,220
2250,54.399999999999984,100
2251,110.60000000000032,185
2252,108.00000000000036,185
2253,87.60000000000022,150
2254,195.90000000000055,275
2255,83.60000000000016,130
2256,108.5000000000004,190
2257,74.60000000000012,130
2258,6.099999999999989,45
2259,15.89999999999999,50
2260,36.39999999999998,70
2261,8.799999999999992,35
2262,32.49999999999997,80
2263,142.00000000000045,210
2264,19.19999999999998,50
2265,-10.4,10
2266,14.69999999999999,45
2267,152.8000000000004,250
2268,221.0000000000005,300
2269,91.20000000000024,190
2270,44.79999999999993,100
2271,48.199999999999974,100
2272,196.50000000000065,300
2273,35.89999999999997,65
2274,17.099999999999987,50
2275,214.20000000000078,300
2276,-10.5,5
2277,127.70000000000041,190
2278,23.399999999999984,50
2279,-5.199999999999997,20
2280,111.00000000000037,180
2281,46.59999999999996,75
2282,197.10000000000045,300
2283,2.900000000000002,20
2284,34.499999999999964,70
2285,87.7000000000002,160
2286,80.10000000000018,145
2287,167.9000000000006,265
2288,-10.4,10
2289,17.59999999999998,50
2290,132.60000000000048,220
2291,58.39999999999997,100
2292,104.80000000000032,190
2293,225.30000000000035,300
2294,71.20000000000016,145
2295,7.099999999999996,35
2296,204.3000000000007,300
2297,9.499999999999998,45
2298,23.999999999999993,65
2299,19.399999999999977,50
2300,204.0000000000005,300
2301,15.099999999999978,50
2302,170.10000000000045,270
2303,105.50000000000027,160
2304,53.59999999999998,105
2305,1.200000000000001,35
2306,210.4000000000007,300
2307,21.49999999999997,50
2308,79.70000000000016,140
2309,6.3000000000000025,20
2310,3.200000000000001,20
2311,1.1000000000000032,30
2312,75.90000000000025,160
2313,203.30000000000035,300
2314,209.4000000000005,300
2315,193.20000000000047,300
2316,64.40000000000008,115
2317,66.70000000000005,110
2318,116.20000000000037,180
2319,15.799999999999981,65
2320,-1.0999999999999979,20
2321,-2.3999999999999977,15
2322,19.299999999999983,45
2323,37.99999999999998,100
2324,84.10000000000015,140
2325,119.90000000000038,180
2326,38.799999999999955,80
2327,35.39999999999996,75
2328,139.40000000000046,250
2329,51.799999999999955,100
2330,197.80000000000032,300
2331,43.29999999999995,90
2332,1.2000000000000028,20
2333,221.60000000000056,300
2334,213.50000000000054,300
2335,207.60000000000068,300
2336,46.49999999999995,80
2337,219.30000000000052,300
2338,204.40000000000032,300
2339,201.10000000000045,300
2340,41.19999999999997,70
2341,218.5000000000005,300
2342,227.00000000000068,300
2343,62.69999999999998,110
